año,mes,trimestre,provincia,comunidad,total_dispositivos
2015,abril,segundo,cuenca,castilla la mancha,2
2015,mayo,segundo,cuenca,castilla la mancha,2
2015,junio,segundo,cuenca,castilla la mancha,2
2015,julio,tercero,cuenca,castilla la mancha,2
2015,agosto,tercero,cuenca,castilla la mancha,2
2015,septiembre,tercero,cuenca,castilla la mancha,2
2015,octubre,cuarto,cuenca,castilla la mancha,2
2015,noviembre,cuarto,cuenca,castilla la mancha,2
2015,diciembre,cuarto,cuenca,castilla la mancha,2
2016,enero,primero,cuenca,castilla la mancha,2
2016,febrero,primero,cuenca,castilla la mancha,2
2016,marzo,primero,cuenca,castilla la mancha,2
2016,abril,segundo,cuenca,castilla la mancha,3
2016,mayo,segundo,cuenca,castilla la mancha,3
2016,junio,segundo,cuenca,castilla la mancha,3
2016,julio,tercero,cuenca,castilla la mancha,3
2016,agosto,tercero,cuenca,castilla la mancha,3
2016,septiembre,tercero,cuenca,castilla la mancha,3
2016,octubre,cuarto,cuenca,castilla la mancha,3
2016,noviembre,cuarto,cuenca,castilla la mancha,3
2016,diciembre,cuarto,cuenca,castilla la mancha,3
2017,enero,primero,cuenca,castilla la mancha,3
2017,febrero,primero,cuenca,castilla la mancha,3
2017,marzo,primero,cuenca,castilla la mancha,3
2017,abril,segundo,cuenca,castilla la mancha,3
2017,mayo,segundo,cuenca,castilla la mancha,3
2017,junio,segundo,cuenca,castilla la mancha,3
2017,julio,tercero,cuenca,castilla la mancha,3
2017,agosto,tercero,cuenca,castilla la mancha,3
2017,septiembre,tercero,cuenca,castilla la mancha,3
2017,octubre,cuarto,cuenca,castilla la mancha,3
2017,noviembre,cuarto,cuenca,castilla la mancha,3
2017,diciembre,cuarto,cuenca,castilla la mancha,3
2018,enero,primero,cuenca,castilla la mancha,3
2018,febrero,primero,cuenca,castilla la mancha,3
2018,marzo,primero,cuenca,castilla la mancha,3
2018,abril,segundo,cuenca,castilla la mancha,3
2018,mayo,segundo,cuenca,castilla la mancha,3
2018,junio,segundo,cuenca,castilla la mancha,3
2018,julio,tercero,cuenca,castilla la mancha,3
2018,agosto,tercero,cuenca,castilla la mancha,4
2018,septiembre,tercero,cuenca,castilla la mancha,4
2018,octubre,cuarto,cuenca,castilla la mancha,4
2018,noviembre,cuarto,cuenca,castilla la mancha,4
2018,diciembre,cuarto,cuenca,castilla la mancha,4
2019,enero,primero,cuenca,castilla la mancha,4
2019,febrero,primero,cuenca,castilla la mancha,4
2019,marzo,primero,cuenca,castilla la mancha,4
2019,abril,segundo,cuenca,castilla la mancha,4
2019,mayo,segundo,cuenca,castilla la mancha,4
2019,junio,segundo,cuenca,castilla la mancha,4
2019,julio,tercero,cuenca,castilla la mancha,5
2019,agosto,tercero,cuenca,castilla la mancha,5
2019,septiembre,tercero,cuenca,castilla la mancha,5
2019,octubre,cuarto,cuenca,castilla la mancha,5
2019,noviembre,cuarto,cuenca,castilla la mancha,5
2019,diciembre,cuarto,cuenca,castilla la mancha,5
2020,enero,primero,cuenca,castilla la mancha,5
2020,febrero,primero,cuenca,castilla la mancha,5
2020,marzo,primero,cuenca,castilla la mancha,5
2020,abril,segundo,cuenca,castilla la mancha,5
2020,mayo,segundo,cuenca,castilla la mancha,5
2020,junio,segundo,cuenca,castilla la mancha,5
2020,julio,tercero,cuenca,castilla la mancha,5
2020,agosto,tercero,cuenca,castilla la mancha,6
2020,septiembre,tercero,cuenca,castilla la mancha,6
2020,octubre,cuarto,cuenca,castilla la mancha,6
2020,noviembre,cuarto,cuenca,castilla la mancha,6
2020,diciembre,cuarto,cuenca,castilla la mancha,6
2021,enero,primero,cuenca,castilla la mancha,6
2021,febrero,primero,cuenca,castilla la mancha,6
2021,marzo,primero,cuenca,castilla la mancha,6
2021,abril,segundo,cuenca,castilla la mancha,6
2021,mayo,segundo,cuenca,castilla la mancha,6
2021,junio,segundo,cuenca,castilla la mancha,6
2021,julio,tercero,cuenca,castilla la mancha,6
2021,agosto,tercero,cuenca,castilla la mancha,6
2021,septiembre,tercero,cuenca,castilla la mancha,6
2021,octubre,cuarto,cuenca,castilla la mancha,6
2021,noviembre,cuarto,cuenca,castilla la mancha,6
2021,diciembre,cuarto,cuenca,castilla la mancha,6
2022,enero,primero,cuenca,castilla la mancha,6
2022,febrero,primero,cuenca,castilla la mancha,7
2022,marzo,primero,cuenca,castilla la mancha,7
2022,abril,segundo,cuenca,castilla la mancha,7
2022,mayo,segundo,cuenca,castilla la mancha,7
2022,junio,segundo,cuenca,castilla la mancha,7
2022,julio,tercero,cuenca,castilla la mancha,7
2022,agosto,tercero,cuenca,castilla la mancha,7
2022,septiembre,tercero,cuenca,castilla la mancha,7
2022,octubre,cuarto,cuenca,castilla la mancha,7
2022,noviembre,cuarto,cuenca,castilla la mancha,7
2022,diciembre,cuarto,cuenca,castilla la mancha,7
2023,enero,primero,cuenca,castilla la mancha,7
2023,febrero,primero,cuenca,castilla la mancha,8
2023,marzo,primero,cuenca,castilla la mancha,8
2023,abril,segundo,cuenca,castilla la mancha,8
2023,mayo,segundo,cuenca,castilla la mancha,10
2023,junio,segundo,cuenca,castilla la mancha,10
2023,julio,tercero,cuenca,castilla la mancha,10
2023,agosto,tercero,cuenca,castilla la mancha,11
2023,septiembre,tercero,cuenca,castilla la mancha,13
2009,agosto,tercero,guadalajara,castilla la mancha,0
2009,septiembre,tercero,guadalajara,castilla la mancha,0
2009,octubre,cuarto,guadalajara,castilla la mancha,0
2009,noviembre,cuarto,guadalajara,castilla la mancha,0
2009,diciembre,cuarto,guadalajara,castilla la mancha,0
2010,enero,primero,guadalajara,castilla la mancha,0
2010,febrero,primero,guadalajara,castilla la mancha,0
2010,marzo,primero,guadalajara,castilla la mancha,0
2010,abril,segundo,guadalajara,castilla la mancha,0
2010,mayo,segundo,guadalajara,castilla la mancha,0
2010,junio,segundo,guadalajara,castilla la mancha,0
2010,julio,tercero,guadalajara,castilla la mancha,0
2010,agosto,tercero,guadalajara,castilla la mancha,0
2010,septiembre,tercero,guadalajara,castilla la mancha,0
2010,octubre,cuarto,guadalajara,castilla la mancha,0
2010,noviembre,cuarto,guadalajara,castilla la mancha,1
2010,diciembre,cuarto,guadalajara,castilla la mancha,2
2011,enero,primero,guadalajara,castilla la mancha,2
2011,febrero,primero,guadalajara,castilla la mancha,2
2011,marzo,primero,guadalajara,castilla la mancha,2
2011,abril,segundo,guadalajara,castilla la mancha,2
2011,mayo,segundo,guadalajara,castilla la mancha,2
2011,junio,segundo,guadalajara,castilla la mancha,2
2011,julio,tercero,guadalajara,castilla la mancha,2
2011,agosto,tercero,guadalajara,castilla la mancha,2
2011,septiembre,tercero,guadalajara,castilla la mancha,2
2011,octubre,cuarto,guadalajara,castilla la mancha,2
2011,noviembre,cuarto,guadalajara,castilla la mancha,3
2011,diciembre,cuarto,guadalajara,castilla la mancha,3
2012,enero,primero,guadalajara,castilla la mancha,3
2012,febrero,primero,guadalajara,castilla la mancha,3
2012,marzo,primero,guadalajara,castilla la mancha,3
2012,abril,segundo,guadalajara,castilla la mancha,3
2012,mayo,segundo,guadalajara,castilla la mancha,3
2012,junio,segundo,guadalajara,castilla la mancha,4
2012,julio,tercero,guadalajara,castilla la mancha,4
2012,agosto,tercero,guadalajara,castilla la mancha,4
2012,septiembre,tercero,guadalajara,castilla la mancha,4
2012,octubre,cuarto,guadalajara,castilla la mancha,4
2012,noviembre,cuarto,guadalajara,castilla la mancha,4
2012,diciembre,cuarto,guadalajara,castilla la mancha,4
2013,enero,primero,guadalajara,castilla la mancha,4
2013,febrero,primero,guadalajara,castilla la mancha,4
2013,marzo,primero,guadalajara,castilla la mancha,4
2013,abril,segundo,guadalajara,castilla la mancha,4
2013,mayo,segundo,guadalajara,castilla la mancha,4
2013,junio,segundo,guadalajara,castilla la mancha,5
2013,julio,tercero,guadalajara,castilla la mancha,5
2013,agosto,tercero,guadalajara,castilla la mancha,6
2013,septiembre,tercero,guadalajara,castilla la mancha,6
2013,octubre,cuarto,guadalajara,castilla la mancha,7
2013,noviembre,cuarto,guadalajara,castilla la mancha,7
2013,diciembre,cuarto,guadalajara,castilla la mancha,7
2014,enero,primero,guadalajara,castilla la mancha,7
2014,febrero,primero,guadalajara,castilla la mancha,7
2014,marzo,primero,guadalajara,castilla la mancha,7
2014,abril,segundo,guadalajara,castilla la mancha,7
2014,mayo,segundo,guadalajara,castilla la mancha,9
2014,junio,segundo,guadalajara,castilla la mancha,9
2014,julio,tercero,guadalajara,castilla la mancha,9
2014,agosto,tercero,guadalajara,castilla la mancha,9
2014,septiembre,tercero,guadalajara,castilla la mancha,10
2014,octubre,cuarto,guadalajara,castilla la mancha,11
2014,noviembre,cuarto,guadalajara,castilla la mancha,11
2014,diciembre,cuarto,guadalajara,castilla la mancha,11
2015,enero,primero,guadalajara,castilla la mancha,11
2015,febrero,primero,guadalajara,castilla la mancha,12
2015,marzo,primero,guadalajara,castilla la mancha,13
2015,abril,segundo,guadalajara,castilla la mancha,14
2015,mayo,segundo,guadalajara,castilla la mancha,14
2015,junio,segundo,guadalajara,castilla la mancha,14
2015,julio,tercero,guadalajara,castilla la mancha,14
2015,agosto,tercero,guadalajara,castilla la mancha,14
2015,septiembre,tercero,guadalajara,castilla la mancha,14
2015,octubre,cuarto,guadalajara,castilla la mancha,14
2015,noviembre,cuarto,guadalajara,castilla la mancha,14
2015,diciembre,cuarto,guadalajara,castilla la mancha,15
2016,enero,primero,guadalajara,castilla la mancha,18
2016,febrero,primero,guadalajara,castilla la mancha,19
2016,marzo,primero,guadalajara,castilla la mancha,19
2016,abril,segundo,guadalajara,castilla la mancha,20
2016,mayo,segundo,guadalajara,castilla la mancha,20
2016,junio,segundo,guadalajara,castilla la mancha,22
2016,julio,tercero,guadalajara,castilla la mancha,24
2016,agosto,tercero,guadalajara,castilla la mancha,25
2016,septiembre,tercero,guadalajara,castilla la mancha,26
2016,octubre,cuarto,guadalajara,castilla la mancha,31
2016,noviembre,cuarto,guadalajara,castilla la mancha,33
2016,diciembre,cuarto,guadalajara,castilla la mancha,34
2017,enero,primero,guadalajara,castilla la mancha,35
2017,febrero,primero,guadalajara,castilla la mancha,35
2017,marzo,primero,guadalajara,castilla la mancha,38
2017,abril,segundo,guadalajara,castilla la mancha,39
2017,mayo,segundo,guadalajara,castilla la mancha,40
2017,junio,segundo,guadalajara,castilla la mancha,41
2017,julio,tercero,guadalajara,castilla la mancha,45
2017,agosto,tercero,guadalajara,castilla la mancha,46
2017,septiembre,tercero,guadalajara,castilla la mancha,48
2017,octubre,cuarto,guadalajara,castilla la mancha,49
2017,noviembre,cuarto,guadalajara,castilla la mancha,50
2017,diciembre,cuarto,guadalajara,castilla la mancha,52
2018,enero,primero,guadalajara,castilla la mancha,52
2018,febrero,primero,guadalajara,castilla la mancha,52
2018,marzo,primero,guadalajara,castilla la mancha,55
2018,abril,segundo,guadalajara,castilla la mancha,56
2018,mayo,segundo,guadalajara,castilla la mancha,56
2018,junio,segundo,guadalajara,castilla la mancha,57
2018,julio,tercero,guadalajara,castilla la mancha,57
2018,agosto,tercero,guadalajara,castilla la mancha,57
2018,septiembre,tercero,guadalajara,castilla la mancha,58
2018,octubre,cuarto,guadalajara,castilla la mancha,58
2018,noviembre,cuarto,guadalajara,castilla la mancha,58
2018,diciembre,cuarto,guadalajara,castilla la mancha,60
2019,enero,primero,guadalajara,castilla la mancha,60
2019,febrero,primero,guadalajara,castilla la mancha,60
2019,marzo,primero,guadalajara,castilla la mancha,61
2019,abril,segundo,guadalajara,castilla la mancha,61
2019,mayo,segundo,guadalajara,castilla la mancha,61
2019,junio,segundo,guadalajara,castilla la mancha,62
2019,julio,tercero,guadalajara,castilla la mancha,66
2019,agosto,tercero,guadalajara,castilla la mancha,66
2019,septiembre,tercero,guadalajara,castilla la mancha,66
2019,octubre,cuarto,guadalajara,castilla la mancha,66
2019,noviembre,cuarto,guadalajara,castilla la mancha,67
2019,diciembre,cuarto,guadalajara,castilla la mancha,68
2020,enero,primero,guadalajara,castilla la mancha,68
2020,febrero,primero,guadalajara,castilla la mancha,68
2020,marzo,primero,guadalajara,castilla la mancha,68
2020,abril,segundo,guadalajara,castilla la mancha,69
2020,mayo,segundo,guadalajara,castilla la mancha,70
2020,junio,segundo,guadalajara,castilla la mancha,70
2020,julio,tercero,guadalajara,castilla la mancha,70
2020,agosto,tercero,guadalajara,castilla la mancha,70
2020,septiembre,tercero,guadalajara,castilla la mancha,70
2020,octubre,cuarto,guadalajara,castilla la mancha,73
2020,noviembre,cuarto,guadalajara,castilla la mancha,75
2020,diciembre,cuarto,guadalajara,castilla la mancha,75
2021,enero,primero,guadalajara,castilla la mancha,75
2021,febrero,primero,guadalajara,castilla la mancha,78
2021,marzo,primero,guadalajara,castilla la mancha,80
2021,abril,segundo,guadalajara,castilla la mancha,80
2021,mayo,segundo,guadalajara,castilla la mancha,81
2021,junio,segundo,guadalajara,castilla la mancha,82
2021,julio,tercero,guadalajara,castilla la mancha,87
2021,agosto,tercero,guadalajara,castilla la mancha,87
2021,septiembre,tercero,guadalajara,castilla la mancha,88
2021,octubre,cuarto,guadalajara,castilla la mancha,88
2021,noviembre,cuarto,guadalajara,castilla la mancha,89
2021,diciembre,cuarto,guadalajara,castilla la mancha,89
2022,enero,primero,guadalajara,castilla la mancha,89
2022,febrero,primero,guadalajara,castilla la mancha,89
2022,marzo,primero,guadalajara,castilla la mancha,91
2022,abril,segundo,guadalajara,castilla la mancha,92
2022,mayo,segundo,guadalajara,castilla la mancha,94
2022,junio,segundo,guadalajara,castilla la mancha,94
2022,julio,tercero,guadalajara,castilla la mancha,95
2022,agosto,tercero,guadalajara,castilla la mancha,95
2022,septiembre,tercero,guadalajara,castilla la mancha,96
2022,octubre,cuarto,guadalajara,castilla la mancha,97
2022,noviembre,cuarto,guadalajara,castilla la mancha,97
2022,diciembre,cuarto,guadalajara,castilla la mancha,99
2023,enero,primero,guadalajara,castilla la mancha,102
2023,febrero,primero,guadalajara,castilla la mancha,103
2023,marzo,primero,guadalajara,castilla la mancha,104
2023,abril,segundo,guadalajara,castilla la mancha,104
2023,mayo,segundo,guadalajara,castilla la mancha,105
2023,junio,segundo,guadalajara,castilla la mancha,106
2023,julio,tercero,guadalajara,castilla la mancha,106
2023,agosto,tercero,guadalajara,castilla la mancha,107
2023,septiembre,tercero,guadalajara,castilla la mancha,107
2009,agosto,tercero,toledo,castilla la mancha,1
2009,septiembre,tercero,toledo,castilla la mancha,1
2009,octubre,cuarto,toledo,castilla la mancha,2
2009,noviembre,cuarto,toledo,castilla la mancha,2
2009,diciembre,cuarto,toledo,castilla la mancha,3
2010,enero,primero,toledo,castilla la mancha,3
2010,febrero,primero,toledo,castilla la mancha,3
2010,marzo,primero,toledo,castilla la mancha,3
2010,abril,segundo,toledo,castilla la mancha,5
2010,mayo,segundo,toledo,castilla la mancha,5
2010,junio,segundo,toledo,castilla la mancha,5
2010,julio,tercero,toledo,castilla la mancha,6
2010,agosto,tercero,toledo,castilla la mancha,6
2010,septiembre,tercero,toledo,castilla la mancha,8
2010,octubre,cuarto,toledo,castilla la mancha,10
2010,noviembre,cuarto,toledo,castilla la mancha,10
2010,diciembre,cuarto,toledo,castilla la mancha,10
2011,enero,primero,toledo,castilla la mancha,11
2011,febrero,primero,toledo,castilla la mancha,11
2011,marzo,primero,toledo,castilla la mancha,12
2011,abril,segundo,toledo,castilla la mancha,13
2011,mayo,segundo,toledo,castilla la mancha,14
2011,junio,segundo,toledo,castilla la mancha,14
2011,julio,tercero,toledo,castilla la mancha,14
2011,agosto,tercero,toledo,castilla la mancha,14
2011,septiembre,tercero,toledo,castilla la mancha,15
2011,octubre,cuarto,toledo,castilla la mancha,15
2011,noviembre,cuarto,toledo,castilla la mancha,15
2011,diciembre,cuarto,toledo,castilla la mancha,15
2012,enero,primero,toledo,castilla la mancha,15
2012,febrero,primero,toledo,castilla la mancha,15
2012,marzo,primero,toledo,castilla la mancha,17
2012,abril,segundo,toledo,castilla la mancha,17
2012,mayo,segundo,toledo,castilla la mancha,19
2012,junio,segundo,toledo,castilla la mancha,19
2012,julio,tercero,toledo,castilla la mancha,21
2012,agosto,tercero,toledo,castilla la mancha,23
2012,septiembre,tercero,toledo,castilla la mancha,23
2012,octubre,cuarto,toledo,castilla la mancha,24
2012,noviembre,cuarto,toledo,castilla la mancha,24
2012,diciembre,cuarto,toledo,castilla la mancha,25
2013,enero,primero,toledo,castilla la mancha,26
2013,febrero,primero,toledo,castilla la mancha,26
2013,marzo,primero,toledo,castilla la mancha,27
2013,abril,segundo,toledo,castilla la mancha,28
2013,mayo,segundo,toledo,castilla la mancha,29
2013,junio,segundo,toledo,castilla la mancha,30
2013,julio,tercero,toledo,castilla la mancha,31
2013,agosto,tercero,toledo,castilla la mancha,31
2013,septiembre,tercero,toledo,castilla la mancha,31
2013,octubre,cuarto,toledo,castilla la mancha,32
2013,noviembre,cuarto,toledo,castilla la mancha,32
2013,diciembre,cuarto,toledo,castilla la mancha,33
2014,enero,primero,toledo,castilla la mancha,33
2014,febrero,primero,toledo,castilla la mancha,33
2014,marzo,primero,toledo,castilla la mancha,33
2014,abril,segundo,toledo,castilla la mancha,33
2014,mayo,segundo,toledo,castilla la mancha,36
2014,junio,segundo,toledo,castilla la mancha,36
2014,julio,tercero,toledo,castilla la mancha,39
2014,agosto,tercero,toledo,castilla la mancha,41
2014,septiembre,tercero,toledo,castilla la mancha,41
2014,octubre,cuarto,toledo,castilla la mancha,42
2014,noviembre,cuarto,toledo,castilla la mancha,43
2014,diciembre,cuarto,toledo,castilla la mancha,44
2015,enero,primero,toledo,castilla la mancha,45
2015,febrero,primero,toledo,castilla la mancha,45
2015,marzo,primero,toledo,castilla la mancha,45
